anime_id,people_id,staff_role
6547,12847,Storyboard (ep 12)
1051,12847,"Key Animation (esp 1, 3)"
3909,12847,"In-Between Animation (ep 27), Key Animation (eps 33, 39, 45, 52, 60, 67, 74)"
530,12847,Key Animation (ep 40)
740,12847,"Key Animation (eps 3, 14)"
1239,12847,"Key Animation (eps 5, 11, 17, 23, 26, 31)"
10490,12847,Key Animation (OP)
35849,12847,Storyboard (ep 10)
974,12847,Key Animation
2164,12847,Key Animation (ep 8)
117,12847,"Key Animation (eps 1, 4, 7)"
227,12847,"Storyboard (ep 4), Animation Director (ep 4), Key Animation (eps 2, 4-6), Setting (ep 4)"
71,12847,"Storyboard (eps 6, 13, 15, 23), Key Animation (OP)"
1524,12847,"Animation Director (eps 1, 2), Key Animation (ep 1, ED)"
239,12847,"Key Animation (eps 12, 24)"
2321,12847,Key Animation (ep 2)
19115,12847,Key Animation
1169,12847,"Key Animation (eps 2-3), Assistant Animation Director (ep 2)"
5630,12847,Key Animation (ep 3)
6927,12847,Key Animation
25159,12847,"Storyboard (eps 3, 6, 12), Key Animation (eps 4, 7-9, 11-12, OP)"
145,12847,"Storyboard (eps 2, 16), Animation Director (eps 2, 6, 16, 25)"
1454,12847,"Animation Director (eps 3, 9), Key Animation (eps 8, 11, 13, OP)"
18679,12847,"Key Animation (ep 15, 20, 24)"
727,12847,Key Animation (ep 45)
31798,12847,"Storyboard (eps 5, 8, 11), Key Animation (eps 1, 11)"
146,12847,"Key Animation (eps 1, 3)"
467,12847,"Storyboard (ep 17), Key Animation (ep 20)"
1566,12847,Key Animation
2449,12847,Key Animation
801,12847,"Key Animation (eps 3, 11, 25)"
2448,12847,Key Animation
6172,12847,Key Animation
33489,12847,"Storyboard (eps 14, 16, 21, 24)"
19489,12847,Key Animation
474,12847,Assistant Animation Director (ep 1)
1211,12847,Assistant Animation Director
1138,12847,Key Animation (ep 14)
1175,12847,"Key Animation (eps 5, 13)"
3550,12847,Key Animation
875,12847,Key Animation
30,12847,"Key Animation (eps 2, 16, 20)"
32,12847,Key Animation
23605,12847,"Storyboard (eps 11, 13-14, 23-24), Key Animation (eps 20, 24, OP)"
2489,12847,Key Animation (OP)
8795,12847,"Storyboard (ep 21), Animation Director (ep 21), Key Animation (eps 11, 21)"
35848,12847,Storyboard
208,12847,Key Animation (ep 3)
165,12847,Key Animation (ep 15)
114,12847,Storyboard (ep 6)
13125,12847,"Storyboard (ep 4, 7, 9, 15, 17-18, 21)"
440,12847,Key Animation (ep 1)
1148,12847,Key Animation (eps 2-4)
773,12847,Key Animation (ep 2)
566,12847,Key Animation (ep 3)
3089,12847,Key Animation
1043,12847,Key Animation (ep 1)
1002,12847,Key Animation (ep 5)
1911,12847,Key Animation (Diebuster segment)
3613,12847,"Key Animation (eps 6, 8, 10)"
32681,12847,"Storyboard (ep 10), Key Animation (eps 9, 13)"
6864,12847,Key Animation
34792,12847,Key Animation
7785,12847,Key Animation (ep 5)
7762,12847,Key Animation (ep 2)
10216,12847,"Key Animation (eps 	1, 8, 11, 13 )"
29980,36665,Key Animation
31746,36665,Director
28993,36665,Director
28645,36665,Production Manager
48646,36665,Director
42576,36665,Director
29949,36665,"Director, Creator"
23059,36665,Director
4761,36665,Director (Yuki-chan)
23057,36665,Director
33506,20102,Director
6880,20102,Director
10418,20102,Director
37520,20102,"Storyboard (ep 2), Episode Director (ep 2, 6)"
467,20102,"Key Animation (ep 10, 16, 26)"
801,20102,Key Animation (ep 26)
42249,20102,Director
6093,42053,Original Creator
2229,30591,Character Design
1927,30591,Key Animation
2987,30591,Key Animation
2072,30591,Director (eps 1-3)
1855,30591,Director
10191,30591,Assistant Animation Director (ep 5)
2106,30591,"Director (Chief), Original Creator, Series Composition"
1421,30591,Animation Director
1423,30591,Animation Director
1420,30591,Animation Director
22275,30591,Animation Director
290,30591,Director
1381,30591,Director
396,30591,Director
397,30591,Director
398,30591,Director
399,30591,Director
2511,30591,Key Animation
2497,30591,Director
1103,30591,"Director, Storyboard (eps 1-2), Original Creator"
1104,30591,"Director, Storyboard (eps  	1, 11, 13), Original Creator"
1076,30591,Character Design
3883,30591,Original Character Design
5330,2321,Original Character Design
60,2321,Original Creator
4450,2321,Original Creator
68,21789,Editing
150,21789,Editing (OP)
18191,21789,Director
8362,21789,Chief Producer
71,21789,Animation Director (OP)
97,21789,Director of Photography
34402,21789,Director
35818,21789,Director
3837,21789,Key Animation
28149,21789,Director (ep 10)
13601,21789,"Storyboard (ED 1-2), Episode Director"
6758,21789,Key Animation (OP1)
41296,21789,Director of Photography
40242,43234,Music
34757,43234,Theme Song Composition
43299,52725,Theme Song Performance (ED)
24211,35205,Theme Song Performance (OP)
3711,4423,Creator
30782,4423,Original Character Design (Valkyrie)
7053,4423,Original Character Design
16638,4423,Original Character Design
2590,4423,Creator
6120,4423,Creator
12367,4423,Original Character Design
2031,4423,Original Character Design
8294,4423,Original Character Design
2135,4423,Original Character Design
5644,4423,Original Character Design
7178,4423,Character Design
411,3,Theme Song Performance
10491,3,Theme Song Performance (ED 3)
191,3,Theme Song Performance (ED)
15651,3,Theme Song Performance
1772,3,Theme Song Performance (ED)
314,27841,Music
312,27841,Music
2554,27841,Theme Song Composition
3631,27841,Music
3808,27841,"Theme Song Arrangement, Theme Song Composition"
3568,27841,Music
3022,27841,Theme Song Composition (OP)
729,27841,Music
3272,27841,Theme Song Composition
3273,27841,Theme Song Composition (OP)
3276,27841,Theme Song Composition (OP)
3277,27841,Theme Song Composition (OP)
3278,27841,Theme Song Composition (OP)
3274,27841,Theme Song Composition (OP)
3279,27841,"Theme Song Composition (OP, ED)"
10136,27841,"Theme Song Composition (OP, ED)"
8953,27841,"Music, Theme Song Arrangement (OP & ED), Theme Song Composition (OP & ED), Inserted Song Performance"
9243,27841,"Music, Theme Song Arrangement (OP & ED), Theme Song Composition (OP & ED), Inserted Song Performance"
9244,27841,"Music, Theme Song Arrangement (OP & ED), Theme Song Composition (OP & ED), Theme Song Performance (OP & ED)"
9242,27841,"Music, Theme Song Arrangement (OP & ED), Theme Song Composition (OP & ED), Inserted Song Performance"
2052,27841,Music
3036,27841,Music
1065,27841,Music
2492,27841,Music
2493,27841,Music
1539,27841,Music
1540,27841,Music
2491,27841,Music
36884,54077,Theme Song Performance
4733,38399,Music
3576,38399,Music
5725,38399,Music
670,38399,Music
2735,38399,Music
613,38399,Music
2501,38399,Music
6822,38399,Music
5941,9892,"Theme Song Composition (ED4), Theme Song Lyrics (ED4), Theme Song Performance (ED4)"
4744,5961,Theme Song Arrangement (ED8)
1554,5961,Theme Song Arrangement (ED)
6166,5961,Music
4999,5961,Music
23037,5961,Music
34618,5961,Music
2595,5961,Music
32901,5961,Music
32607,5961,Music
15225,5961,Music
1852,5961,Music
3165,5961,Music
3604,5961,Music
6984,5961,Music
7062,5961,Music
9563,5961,Music
11239,5961,Music
11237,5961,Music
40938,5961,Music
35413,5961,Music
5231,5961,Theme Song Arrangement (OP5)
38619,5961,Music
1591,5961,Theme Song Arrangement (ED)
3577,5961,Music
21863,5961,Music
24475,5961,Music
2963,5961,Theme Song Arrangement
1546,5961,"Theme Song Arrangement (ED1/ED2), Theme Song Composition (ED1/ED2)"
18897,5961,Music (eps 7-20)
27787,5961,Music
18095,5961,Music
9587,5961,Music
490,5961,Theme Song Arrangement
2744,5961,Music
6201,5961,Music
12611,5961,Music
8557,5961,Music
9888,5961,Music
10378,5961,Music
7705,5961,Music
1218,5961,"Music, Theme Song Arrangement (OP), Theme Song Composition (OP)"
36726,5961,Music
17681,5961,Music
1312,55547,ADR Director (French)
393,55547,ADR Director (French)
401,55547,ADR Director (French)
44,55547,ADR Director (French)
2500,55547,ADR Director (French)
46569,23771,Original Creator
15391,15769,"Original Creator, Original Character Design"
244,12529,"Screenplay (ep 2, 11-12, 15, 34)"
269,12529,"Script, Series Composition"
1686,12529,Script
22433,12529,Script
6772,12529,Script
8514,12529,Script
9252,12529,Script
9465,12529,Script
10092,12529,Script
9409,12529,Script
49515,12529,Series Composition
17307,12529,"Script, Screenplay"
6702,12529,"Screenplay, Series Composition"
22043,12529,Series Composition
12049,12529,Screenplay
17535,12529,Screenplay
9982,12529,Screenplay
32930,12529,Screenplay (ep 1)
35972,12529,Series Composition
364,12529,Series Composition (ep 1 - 12)
384,12529,"Script, Series Composition"
245,12529,Series Composition
28883,12529,Script
136,12529,"Script (eps 6, 7, 13, 15, 19, 23, 27, 30, 34, 37, 44, 48, )"
598,12529,Script
8890,12529,Series Composition
8891,12529,Series Composition
4742,12529,Series Composition
1942,12529,"Script (eps 2-3, 5, 10, 12)"
44,12529,Screenplay
1080,12529,Script (Eps 2-5)
678,12529,Series Composition
13125,12529,Series Composition
22,12529,"Screenplay (ep 1-2, 6, 10, 14, 18, 25-26, 28, 36, 42, 47-50, 5), Series Composition (ep 1 - 75)"
687,12529,Series Composition
1482,6242,"Theme Song Lyrics (OP 1), Theme Song Performance (OP 1)"
2025,6242,"Theme Song Lyrics (OP 1), Theme Song Performance (OP 1)"
6573,6242,Theme Song Performance (ED)
5355,6242,Theme Song Performance (OP)
3588,6242,Theme Song Performance (ED4)
6211,6242,Theme Song Performance (OP)
1351,6888,Animation Director
5630,6888,Chief Animation Director
6372,6888,Chief Animation Director
474,6888,Key Animation
1211,6888,Key Animation
1175,6888,Principle Drawing
31927,6888,"Animation Director, Key Animation"
37440,6888,"Chief Animation Director, Animation Director, Key Animation"
37441,6888,Assistant Animation Director
37442,6888,"Chief Animation Director, Animation Director"
2522,6888,"Character Design, Animation Director"
2001,6888,Key Animation (Ep. 3)
3613,6888,"Character Design, Animation Director (ep 1)"
5332,6888,Character Design
33059,40900,Theme Song Performance
12149,40500,Background Art
6547,40500,Background Art
21437,40500,Art Director
24469,40500,Art Director
21677,40500,Art Director
25537,40500,Art Director
22297,40500,"Art Director, Background Art (eps 1-12)"
28701,40500,"Art Director, Background Art (eps 1, 3-13)"
31389,40500,"Art Director, Background Art"
27821,40500,"Art Director, Background Art"
10087,40500,Art Director
11741,40500,Art Director
27631,40500,"Background Art (eps 1-2, 4-9, 11-12)"
10470,40500,"Art Director, Background Art"
3782,40500,Background Art
3783,40500,Background Art
4280,40500,Background Art
4282,40500,Background Art
5204,40500,Art Director
5205,40500,Art Director
14807,40500,"Art Director, Background Art"
33018,40500,Art Director
38000,40500,"Art Director, Background Art"
47778,40500,Art Director
483,40500,Background Art
7598,40500,Art Director
1609,40500,Background Art (Ep 1)
5386,40500,"Animation Check (2D Animation (2Dアニメーション)), Background Art (Assistant)"
2926,40500,Background Art (Ep 3)
7079,40500,Background Art
8769,40500,2nd Key Animation
10020,40500,"Art Director, Background Art"
13659,40500,"Art Director, Background Art"
18857,40500,"Art Director, Background Art"
13601,40500,"Art Director, Background Art"
4581,40500,Background Art (Ep 6)
198,40500,Art Director
9253,40500,"Art Director, Background Art"
11577,40500,"Art Director (As supervision), Background Art"
30911,40500,Background Art
33558,40500,Background Art
1048,40500,Background Art
1703,40500,Art Director
7144,40500,Background Art
1112,40500,Background Art
38086,42288,"Character Design (Sub-Character Design, Costume Design)"
7081,40153,Music
12651,40153,Music
17917,40153,Music
32593,40153,Music
565,10970,Music
6512,5989,ADR Director
12317,5989,ADR Director
33080,41059,Executive Producer
33082,41059,Producer
43756,8512,Original Character Design
14227,8512,Original Creator
16866,8512,Original Creator
30795,11986,Theme Song Performance
27737,11986,"Theme Song Lyrics, Theme Song Performance (ED)"
22433,11986,Theme Song Performance (OP)
30573,11986,Theme Song Performance
9539,11986,Theme Song Performance (ED4)
38157,11986,Theme Song Performance (ED)
12549,11986,Theme Song Performance (OP)
15325,11986,Theme Song Performance (OP)
28539,11986,Theme Song Performance (ED)
28537,11986,Theme Song Performance (ED)
23311,11986,Theme Song Performance (ED)
14131,11986,Inserted Song Performance (Anglerfish March)
33970,11986,Theme Song Performance (ED)
33797,11986,Theme Song Performance (OP)
40908,11986,Theme Song Performance (ED)
10165,11986,Theme Song Performance (ED)
8857,11986,Theme Song Performance (ED)
33091,11986,Theme Song Performance (ED)
19825,11986,Theme Song Performance (AG7)
15119,11986,Theme Song Performance (OP)
36037,11986,Theme Song Performance (OP)
31914,11986,Theme Song Performance
9393,11986,Theme Song Performance (OP)
6758,11986,Theme Song Performance (OP2)
12029,11986,Theme Song Performance (TV OP)
2156,12508,"Theme Song Performance (OP01, OP02)"
5337,12508,Theme Song Performance (OP01)
34077,12508,Theme Song Performance (OP)
15611,12508,Theme Song Performance (OP)
1675,12508,Theme Song Performance (OP1)
23511,12508,Theme Song Performance (OP)
34257,12508,"Theme Song Arrangement (ED5, YOFFY), Theme Song Composition (ED5, YOFFY), Theme Song Lyrics (ED5, YOFFY)"
11385,12508,Inserted Song Performance
19067,12508,Theme Song Performance (OP1)
1845,12508,Theme Song Performance (OP01)
23,12508,Theme Song Performance (ED01)
33255,12508,Music
34612,12508,"Music, Theme Song Performance (OP (斉木ックラバー))"
40542,12508,Music
38249,12508,Music
1837,12508,Theme Song Performance (OP01)
4066,12508,Theme Song Performance (ED01)
935,12508,"Theme Song Performance (OP01, ED03)"
482,12508,Theme Song Performance (OP04)
32379,5750,Inserted Song Performance
34055,5750,Inserted Song Performance
35009,5750,Inserted Song Performance
10218,5750,"Theme Song Composition, Theme Song Performance"
12113,5750,"Theme Song Composition, Theme Song Performance"
12115,5750,"Theme Song Composition, Theme Song Performance"
1178,5750,"Music, Theme Song Arrangement (ED 1-3), Theme Song Composition (ED 1-3), Theme Song Lyrics (ED 1-3), Theme Song Performance"
33,5750,"Music, Inserted Song Performance (Forces)"
323,5750,"Music, Theme Song Composition, Theme Song Performance"
1943,5750,"Music, Theme Song Arrangement (ED), Theme Song Composition (ED), Theme Song Lyrics (ED), Theme Song Performance (ED)"
1033,5750,"Music, Theme Song Composition (ED), Theme Song Lyrics (ED), Theme Song Performance (ED)"
33206,25609,ADR Director (French)
39247,25609,ADR Director (French)
36038,25609,ADR Director (French)
14713,19978,"Theme Song Performance (OP, ED)"
18661,19978,Theme Song Performance (OP & ED)
30709,19978,"Theme Song Lyrics, Theme Song Performance"
33323,19978,Theme Song Performance
25681,19978,Theme Song Performance
17969,19978,Theme Song Performance
50285,55567,Original Creator
35180,47962,"Theme Song Composition (ED2), Theme Song Lyrics (ED2), Theme Song Performance (ED2)"
35135,47962,Theme Song Performance (ED)
1516,10257,"Theme Song Performance, Inserted Song Performance"
23333,30693,Original Character Design
25567,30693,Original Character Design
2142,11125,Music
4197,11125,Music
34643,11125,Music
5809,11125,Music
1917,11125,Music
1215,11125,Music
7769,11125,Music
944,11125,Music
928,11125,Music
688,11125,Music
6586,11125,Music
9441,11125,Music
8894,11125,Music
1988,566,Theme Song Performance
521,566,Theme Song Performance (as Luchia)
1110,566,Theme Song Performance (as Luchia)
7647,2516,Principle Drawing (ED ep 10)
2403,2516,Original Creator
3121,2516,Original Creator
4786,2516,Original Creator
4195,2516,Original Creator
32274,18455,Theme Song Performance
11763,18455,Theme Song Performance
15125,18455,Theme Song Performance
18121,18455,Theme Song Performance
21201,18455,Theme Song Performance
32228,18455,Theme Song Performance (OP)
32817,18455,Theme Song Performance (OP)
21435,18455,Theme Song Performance
9996,12801,Theme Song Performance (ED 1)
1695,12801,"Theme Song Performance (OP, ED)"
1453,12801,Theme Song Performance (OP 1)
2459,12801,Theme Song Performance (ED)
3484,12801,Theme Song Performance (ED)
3483,12801,Theme Song Performance (ED)
42736,12801,Theme Song Performance
517,6949,Digital Paint
846,6949,Digital Paint
2679,45061,"Theme Song Performance (OP, ED)"
2966,7456,Original Character Design
51122,7456,Original Character Design
5341,7456,Original Character Design
6884,7456,Original Character Design
6007,7456,Original Character Design
38026,7456,Character Design
10259,6382,Music
3701,6382,Music
218,6382,Theme Song Composition
5039,6382,Music
2216,6382,Music
2236,6382,Music
967,17189,Theme Song Performance (1st OP/ED)
6060,16371,Director
1901,16371,Director
17325,16371,Producer
17117,16371,"Director, Producer"
23523,16371,"Director, Screenplay"
8092,16371,Script
9905,16371,Director
18759,16371,Director
2054,16371,Director
32835,16371,Script
25363,16371,Director
2423,16371,Director
9931,16371,Director
16776,16371,Director
18583,16371,Director
4485,16371,Producer
17439,16371,Director
