id,title,english_title,type,source,start_air,end_air,season_premier,theme,rating,img_url
4654,Toaru Majutsu no Index,A Certain Magical Index,TV,Light novel,2008-10-05,2009-03-19,Fall 2008,Super Power,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/2/75533.jpg
50664,Saihate no Paladin 2nd Season,,TV,Light novel,,,?,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1785/120233.jpg
22417,Quantum Leap,,Music,Music,2000-06-28,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/58651.jpg
30435,Kankou Taisen Saitama: Sakuya no Tatakai,,ONA,Unknown,2011-03-01,2011-05-05,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/72820.jpg
11703,Code:Breaker,,TV,Manga,2012-10-07,2012-12-23,Fall 2012,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/13/57251.jpg
23225,Yuru Yuri Nachuyachumi!,,OVA,Manga,2015-02-18,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/73281.jpg
36258,Ohedo Julia-Night,,Music,Original,2017-09-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/10/87582.jpg
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,Sweet Punishment: I'm the Guard's Personal Pet,TV,Web manga,2018-04-02,2018-06-25,Spring 2018,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1464/108630.jpg
42885,Zoids Wild Senki,,ONA,Other,2020-10-17,2021-03-12,,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/1202/109793.jpg
2182,Robot Carnival,,OVA,Original,1987-07-21,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1834/92929.jpg
4479,Shitsurakuen,Sinners Paradise,OVA,Original,2008-02-08,2008-05-09,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1854/116127.jpg
3277,Kinnikuman: Haresugata! Seigi Choujin,,Movie,Unknown,1985-12-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1517/111937.jpg
17745,Kakushi Dere,Lust-Struck Trilogy,OVA,Manga,2013-04-19,2013-11-29,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1247/116649.jpg
32872,Energy Kyouka!!,,OVA,Manga,2016-04-08,2016-06-10,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1548/103932.jpg
35073,Overlord II,,TV,Light novel,2018-01-09,2018-04-03,Winter 2018,Game,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1212/113415.jpg
19053,Kaitou Jigoma Ongaku-hen,,Movie,Unknown,1988-11-12,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/51101.jpg
45812,Xiaomi De Senlin,Mee's Forest,TV,Unknown,2009-09-16,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1516/115457.jpg
28557,Yamete! Writer Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,,OVA,Unknown,2011-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/68937.jpg
38508,Kanabun no Koushin,Scarab Beetle's Parade,ONA,Original,2011-05-04,,,Music,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1429/95533.jpg
39539,No Guns Life,,TV,Manga,2019-10-11,2019-12-27,Fall 2019,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1531/102113.jpg
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,,Movie,Original,1998-08-01,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1132/100198.jpg
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,,Special,Original,1991-10-19,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/62947.jpg
42798,Sayonara Watashi no Cramer Movie: First Touch,,Movie,Manga,2021-06-11,,,School,None,https://cdn.myanimelist.net/images/anime/1482/111436.jpg
16247,Satsujin Kippu wa Heart-iro,,OVA,Novel,1990-02-03,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/43729.jpg
33302,Yowamushi Pedal: Spare Bike,,Movie,Manga,2016-09-09,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/82909.jpg
45868,A Ben Mao,,TV,Original,1999-01-01,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1013/115340.jpg
26033,Obake Entotsu no Uta,,Movie,Unknown,1993-05-29,,,Historical,PG - Children,https://cdn.myanimelist.net/images/anime/4/65869.jpg
17121,Dareka no Manazashi,Someone's Gaze,Movie,Original,2013-02-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/46741.jpg
1090,Mobile Suit Gundam I,,Movie,Original,1981-03-14,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/75772.jpg
38881,Jimoto ga Japan,I'm from Japan,TV,Manga,2019-04-08,2020-03-23,Spring 2019,,G - All Ages,https://cdn.myanimelist.net/images/anime/1113/99082.jpg
37187,Kuiba Yao Xia Zhuan,,ONA,Web manga,2014-07-19,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1568/90241.jpg
8661,Chimuchimucheri ChimChimCheree,,Music,Music,1966-04-05,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/8/23846.jpg
35658,Kuroko no Basket: Last Game NG-shuu,,Special,Manga,2017-09-27,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/86001.jpg
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,Special,Light novel,2017-08-12,2017-08-13,,Vampire,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/9/88962.jpg
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,,OVA,Game,1998-11-21,,,,None,https://cdn.myanimelist.net/images/anime/7/26381.jpg
17605,Mr. Pen Pen II,,Special,Unknown,1986-12-29,,,,PG - Children,https://cdn.myanimelist.net/images/anime/13/47025.jpg
1758,Di Gi Charat Tsuyu Specials,,Special,Unknown,2001-06-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1766/95896.jpg
43555,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,Dr. Stone: Stone Wars Eve of the Battle Special Feature,Special,Manga,2020-10-11,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1097/109900.jpg
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,,Special,Original,2007-08-24,,,,PG - Children,https://cdn.myanimelist.net/images/anime/3/61029.jpg
23345,Yukiguni no Oujisama,The Snow Country Prince,Movie,Unknown,1985-12-21,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/6/60323.jpg
37937,Wan Jie Xian Zong,,ONA,Web manga,2018-03-21,2018-07-28,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1735/93070.jpg
49139,Zhangda Weiba De Tuzi,,Movie,Unknown,1987-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1857/115610.jpg
17563,Koutetsu no Vendetta Episode 0,,ONA,Unknown,2013-02-22,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/51987.jpg
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,,Special,Unknown,2013-06-25,,,Parody,PG - Children,https://cdn.myanimelist.net/images/anime/1353/90984.jpg
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,,Movie,Unknown,1985-12-21,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1812/110681.jpg
8647,Self-Portrait,Animated Self Portraits A Portrait of Kawamoto,Special,Original,1988-01-01,,,Demons,G - All Ages,https://cdn.myanimelist.net/images/anime/11/23821.jpg
20889,Kuro no Su: Chronus,,Movie,Original,2014-03-01,,,Psychological,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/55167.jpg
30485,ChäoS;Child,,TV,Visual novel,2017-01-11,2017-03-29,Winter 2017,Psychological,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1310/90137.jpg
14947,Onegai My Melody: Yuu & Ai,,Movie,Unknown,2012-08-11,,,,PG - Children,https://cdn.myanimelist.net/images/anime/2/74348.jpg
1459,Uchuu no Kishi Tekkaman Blade,Tekkaman Blade,TV,Original,1992-02-18,1993-02-02,Winter 1992,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/2/54793.jpg
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,,Movie,Light novel,2018-10-06,,,Parody,G - All Ages,https://cdn.myanimelist.net/images/anime/1213/101332.jpg
12885,Dynamic Super Robots Soushingekki,,Special,Unknown,2000-12-21,2001-06-25,,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/12/51981.jpg
36451,Still,,Music,Original,2017-07-03,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/87971.jpg
407,Tantei Gakuen Q,Detective School Q,TV,Manga,2003-04-15,2004-03-20,Spring 2003,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1/407.jpg
503,Eien no Aselia,The Eternal Aseria,OVA,Visual novel,2005-06-24,2006-03-24,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1405/112180.jpg
33835,PJ Berri no Mogumogu Munyamunya,,TV,Game,2016-08-19,2017-03-09,Summer 2016,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/81465.jpg
31893,The Legend of Huainanzi 2nd Season,,TV,Other,2014-03-03,,?,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/6/76795.jpg
32071,Gantz:O,,Movie,Manga,2016-10-14,,,Psychological,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/7/81255.jpg
20233,Tonari no Tamageta-kun,,TV,Unknown,1974-04-05,1975-06-27,Spring 1974,,PG - Children,https://cdn.myanimelist.net/images/anime/12/53845.jpg
49118,Zhihao Beipan Diqiule,,ONA,Digital manga,2021-06-29,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1930/115538.jpg
38051,Rikaisha,,Music,Original,2018-08-22,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1641/93684.jpg
36089,9,,Music,Original,2012-10-12,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/7/87215.jpg
687,Tokyo Mew Mew,Mew Mew Power,TV,Manga,2002-04-06,2003-03-29,Spring 2002,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/89298.jpg
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,,Movie,Novel,2022-03-04,2022-05-13,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1859/118711.jpg
37186,Mang Huang Ji,The Legend of Jade Sword,ONA,Novel,2015-04-04,2015-08-08,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1302/99124.jpg
12877,Bokura no: Tsuisou,,Special,Manga,2007-07-24,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/8/36163.jpg
45961,Assault Lily: Fruits,,ONA,Other,2021-07-20,2022-01-04,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1444/116888.jpg
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,,TV,Light novel,2022-04-01,,Spring 2022,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1306/119795.jpg
3151,Genei Toushi Bastof Lemon,BASToF Syndrome,TV,Unknown,2001-05-03,2001-11-15,Spring 2001,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/21151.jpg
10759,Kintarou,,Movie,Original,1918-03-16,,,,G - All Ages,
779,Detective Conan Movie 01: The Timed Skyscraper,Case Closed The Movie: The Time Bombed Skyscraper,Movie,Manga,1997-04-19,,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/77131.jpg
1248,Zone of the Enders: 2167 Idolo,Z.O.E. 2167 Idolo,OVA,Game,2001-02-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1236/91066.jpg
28251,Ulibyeol Ilhowa Eollugso,Satellite Girl and Milk Cow,Movie,Unknown,2014-02-20,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/68317.jpg
48051,Chaoji Fei Xia: Kan Zhong Guo,,TV,Original,2020-01-01,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1158/118326.jpg
47194,Summertime Render,,TV,Manga,2022-04-15,,Spring 2022,,None,https://cdn.myanimelist.net/images/anime/1120/120796.jpg
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,TV,Manga,2018-07-09,2018-10-08,Summer 2018,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1776/96566.jpg
796,Mahoujin Guru Guru Movie,Magical Circle Guru Guru Movie,Movie,Manga,1996-04-20,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/49583.jpg
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,,Movie,Manga,2015-12-23,,,School,G - All Ages,https://cdn.myanimelist.net/images/anime/6/76874.jpg
32752,Ryuusei Girl,,Music,Music,2014-04-13,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/5/78580.jpg
44141,Watashi ni Tenshi ga Maiorita! Precious Friends,,Movie,4-koma manga,2022-01-01,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1315/118857.jpg
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,,Movie,Manga,2010-04-17,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/83770.jpg
2369,Rental Magica,,TV,Light novel,2007-10-08,2008-03-24,Fall 2007,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/73999.jpg
38895,Double Decker! Doug & Kirill: Extra,,Special,Original,2019-02-10,2019-04-10,,Police,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1987/97850.jpg
5341,Ookami to Koushinryou II,Spice and Wolf II,TV,Light novel,2009-07-09,2009-09-24,Summer 2009,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/59399.jpg
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,,OVA,4-koma manga,2014-03-27,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/62617.jpg
45731,Argonavis from BanG Dream! Movie,,Movie,Mixed media,2022-01-01,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1696/111117.jpg
4540,Gundam: Mission to the Rise,,Special,Original,1998-08-01,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/8685.jpg
35231,Vatican Kiseki Chousakan: Majo no Soup,,OVA,Novel,2018-04-11,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1272/98077.jpg
2800,Candy Candy,,TV,Manga,1976-10-01,1979-02-02,Fall 1976,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/35051.jpg
30073,Onaka no Ookina Ouji-sama,,Music,Original,1975-12-05,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/2/72054.jpg
5624,Biohazard 4D-Executer,Resident Evil 4D Executor,Special,Game,2000-01-01,,,Military,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/2/11616.jpg
5032,Cobra The Animation,,TV,Manga,2010-01-02,2010-03-27,Winter 2010,Space,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/13/18900.jpg
38779,Kami-machi Sana-chan The Animation,,OVA,Visual novel,2019-02-22,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1092/103729.jpg
31586,Mochibei,,Movie,Original,2005-01-01,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/76317.jpg
29111,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,,OVA,Unknown,2001-01-01,,,,Rx - Hentai,
13195,"Misenai Namida wa, Kitto Itsuka",,Music,Unknown,2012-02-29,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/2/36935.jpg
33936,JA Kumamoto Keizairen,,ONA,Original,2016-05-16,2019-10-31,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/10/81646.jpg
35682,Milky Panic twelve,,Movie,Original,2018-03-10,,,,None,https://cdn.myanimelist.net/images/anime/8/89200.jpg
37188,Fumikiri Jikan,Crossing Time,TV,Manga,2018-04-10,2018-06-26,Spring 2018,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1598/91857.jpg
34657,Kawazuno Mekaridoki,,Music,Music,2016-11-23,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/5/83610.jpg
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Donten: Laughing Under the Clouds - Gaiden: Chapter 1 - One Year After the Battle,Movie,Manga,2017-12-02,,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1424/93321.jpg
29135,Chiisana Teien,The Small Garden,Movie,Unknown,2014-12-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/70079.jpg
9824,Jigokudou Reikai Tsuushin,,OVA,Novel,1996-08-09,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1217/112682.jpg
8815,Domo TV,,TV,Original,2008-01-01,,?,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/24339.jpg
31710,Divine Gate,,TV,Game,2016-01-08,2016-03-25,Winter 2016,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/77844.jpg
5715,Arcade Gamer Fubuki Extra,,Special,Original,2008-06-11,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/23357.jpg
3645,Yunyun☆Paradise,,OVA,Light novel,1995-06-30,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/11/24760.jpg
1791,Ai Doll,Love Doll,OVA,Visual novel,2000-06-16,2001-04-13,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/3/65877.jpg
39697,Mameshiba x Tunes!,,Special,Other,2017-11-01,,,Parody,G - All Ages,https://cdn.myanimelist.net/images/anime/1423/100491.jpg
38104,Mahou Shoujo Site Recaps,,Special,Manga,2018-05-10,2018-06-13,,Psychological,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1255/93332.jpg
8550,Dr. Slump Movie 10: Arale no Bikkuriman,Doctor Slump: Arale's Surprise,Movie,Manga,1999-03-06,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/23177.jpg
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,,Special,4-koma manga,2013-03-27,2013-05-29,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/50157.jpg
10681,Blood-C: The Last Dark,,Movie,Original,2012-06-02,,,Vampire,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1159/94216.jpg
35933,Aoshima Megu,,ONA,Original,2017-07-12,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/86844.jpg
44149,Sai Er Hao Season 7: Yuzhou Zhi Yan,,TV,Game,2016-06-03,2016-09-17,Summer 2016,,PG - Children,https://cdn.myanimelist.net/images/anime/1724/117999.jpg
10790,Kore wa Zombie Desu ka? of the Dead,Is this A Zombie? of the Dead,TV,Light novel,2012-04-05,2012-06-07,Spring 2012,Harem,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/4/37451.jpg
29431,Eddie the Fast Break,,TV,Unknown,2009-12-21,2014-01-01,?,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/70727.jpg
45577,IDOLiSH7: Third Beat!,IDOLISH7 Third BEAT!,TV,Game,2021-07-04,2021-09-26,Summer 2021,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1646/115723.jpg
6684,Marie & Gali Special,,Special,Original,2009-06-02,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/15369.jpg
14991,Harem Time The Animation,,OVA,Manga,2012-10-26,2013-01-25,,Harem,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1545/103853.jpg
1768,Kikaider 01 The Animation,Kikaider 01: The Animation,OVA,Other,2001-11-21,2002-03-20,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1043/100239.jpg
29381,Kai Douryoku,,Movie,Unknown,1994-01-01,,,,PG-13 - Teens 13 or older,
32521,Super Mario World: Mario to Yoshi no Bouken Land,,OVA,Game,1991-01-01,,,Game,G - All Ages,https://cdn.myanimelist.net/images/anime/12/78065.jpg
29547,Sanrio Christmas Fantasia,,OVA,Unknown,1992-11-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/70989.jpg
10863,Steins;Gate: Oukoubakko no Poriomania,Steins;Gate: Egoistic Poriomania,Special,Visual novel,2012-02-22,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/36531.jpg
1703,Tokyo Tribe 2,,TV,Unknown,2006-11-12,2007-02-18,Fall 2006,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/12/50493.jpg
2359,Choujin Densetsu Urotsukidouji Movie,,Movie,Manga,1989-03-18,,,Demons,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/10/15026.jpg
40520,Chii-chan Kaihatsu Nikki,,OVA,Manga,2020-01-31,2020-02-07,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1829/103705.jpg
4832,Kigurumi Sentai Quiltian,Dress-up Battle-team Kildian,OVA,Unknown,1996-07-26,1996-12-24,,Mecha,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1367/112753.jpg
198,Speed Grapher,,TV,Original,2005-04-08,2005-09-30,Spring 2005,Super Power,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/12/26128.jpg
39786,Tejime,,Music,Original,2019-04-30,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1194/100915.jpg
2808,Irregular Hunter X: The Day of Sigma,Megaman X - The Day of Sigma,OVA,Game,2005-12-15,,,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/3/9131.jpg
21603,Mekakucity Actors,,TV,Music,2014-04-13,2014-06-29,Spring 2014,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/61519.jpg
3271,Bakutou Sengen Daigunder,Daigunder,TV,Original,2002-04-05,2002-12-27,Spring 2002,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/1418/103211.jpg
40003,Animatope,,Special,Original,2011-01-14,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1335/101673.jpg
16524,Suisei no Gargantia,Gargantia on the Verdurous Planet,TV,Original,2013-04-07,2013-06-30,Spring 2013,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/48817.jpg
43550,Yume Miteru Wake ja Nai yo,,Music,Original,1978-10-05,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1961/109881.jpg
2484,Gear Fighter Dendoh,,TV,Unknown,2000-10-04,2001-06-27,Fall 2000,,PG - Children,https://cdn.myanimelist.net/images/anime/12/49409.jpg
3627,D.C.II S.S.: Da Capo II Second Season,,TV,Visual novel,2008-04-06,2008-06-29,Spring 2008,Harem,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/75306.jpg
