people_id,people_fullname,birthday,member_favorites,people_img_url
14325,Perrineau Harold,"Aug  7, 1963",0,https://cdn.myanimelist.net/images/voiceactors/1/14743.jpg
6242,abingdon boys school,Unknown,486,https://cdn.myanimelist.net/images/voiceactors/1/8733.jpg
43310,Messina Alessandro,"Aug  16, 1975",1,https://cdn.myanimelist.net/images/voiceactors/1/47052.jpg
43480,Nitzsche Ela,"Nov  7, 1956",0,https://cdn.myanimelist.net/images/voiceactors/2/47129.jpg
12493,Oka Kazuo,"Jan  15, 1948",0,https://cdn.myanimelist.net/images/voiceactors/1/21341.jpg
43069,Franzoso Giulia,"Nov  30, 1973",0,https://cdn.myanimelist.net/images/voiceactors/1/46566.jpg
40224,Marque Susan,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/48899.jpg
6888,Nakamura Satoru,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/5950.jpg
42575,Amendola Ferruccio,"Jul  22, 1930",3,https://cdn.myanimelist.net/images/voiceactors/3/46105.jpg
40900,Itou Yukari,"Apr  6, 1947",0,https://cdn.myanimelist.net/images/voiceactors/3/43881.jpg
20843,Oota Itsuki,May  27,0,https://cdn.myanimelist.net/images/voiceactors/2/23767.jpg
40500,Kouji Etou,Unknown,9,https://cdn.myanimelist.net/images/voiceactors/3/44472.jpg
42288,Yamamoto Aya,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/45755.jpg
47813,Ueda Yuuko,"Sep  26, 1971",0,https://cdn.myanimelist.net/images/voiceactors/1/52021.jpg
26083,Kishitani Goro,"Sep  27, 1964",1,https://cdn.myanimelist.net/images/voiceactors/1/28363.jpg
40153,Kondou Rei,"Nov  14, 1982",2,https://cdn.myanimelist.net/images/voiceactors/2/43175.jpg
43330,Falcinelli Valeria,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/47011.jpg
10970,Jablonsky Steve,"Oct  9, 1970",2,https://cdn.myanimelist.net/images/voiceactors/1/9706.jpg
56335,Carmes Mathilde,"Jan  28, 1994",0,https://cdn.myanimelist.net/images/voiceactors/1/67063.jpg
37025,Kaneko Mika,Feb  7,0,https://cdn.myanimelist.net/images/voiceactors/2/39169.jpg
5989,Anzaldua Leraldo,Unknown,63,https://cdn.myanimelist.net/images/voiceactors/1/11552.jpg
41059,Tabata Hajime,Unknown,13,https://cdn.myanimelist.net/images/voiceactors/1/44016.jpg
8512,Robico,Oct  8,249,https://cdn.myanimelist.net/images/voiceactors/2/22361.jpg
11986,Sasaki Sayaka,"Jun  19, 1982",46,https://cdn.myanimelist.net/images/voiceactors/2/36085.jpg
3129,Kamimura Kazuo,"Mar  7, 1940",71,https://cdn.myanimelist.net/images/voiceactors/2/3576.jpg
12508,PSYCHIC LOVER, 1998,49,https://cdn.myanimelist.net/images/voiceactors/1/12267.jpg
2211,Tateno Makoto,Mar  23,123,https://cdn.myanimelist.net/images/voiceactors/2/1850.jpg
35117,Rodak Mallorie,"Aug  16, 1987",20,https://cdn.myanimelist.net/images/voiceactors/2/40976.jpg
5750,Hirasawa Susumu,"Apr  2, 1954",4094,https://cdn.myanimelist.net/images/voiceactors/3/18841.jpg
9933,Van Dorslaer Benoît,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/65465.jpg
51563,Bailey Rachel,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/59862.jpg
3137,Yamagishi Hokuto,May  4,5,https://cdn.myanimelist.net/images/voiceactors/3/3313.jpg
25609,Aflalo Esther,"Jun  17, 1971",0,https://cdn.myanimelist.net/images/voiceactors/3/65862.jpg
43624,Lepley Ben,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/58131.jpg
1748,Akiya Tomoko,"May  14, 1976",10,https://cdn.myanimelist.net/images/voiceactors/2/9644.jpg
19978,Hanae,"Feb  27, 1994",75,https://cdn.myanimelist.net/images/voiceactors/3/33251.jpg
55567,Mafune Kana, 1989,0,https://cdn.myanimelist.net/images/voiceactors/1/65865.jpg
49966,Mitsuki Tomoko,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/57589.jpg
45759,Brieuc Martin,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/66968.jpg
47962,RUANN,"Jul  21, 2003",13,https://cdn.myanimelist.net/images/voiceactors/3/52395.jpg
10257,MilkyWay,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/8976.jpg
32603,Sagara Nobuyori,Dec  3,2,https://cdn.myanimelist.net/images/voiceactors/2/33401.jpg
9774,Hidalgo Carlos Hugo,"Aug  28, 1968",4,https://cdn.myanimelist.net/images/voiceactors/1/7567.jpg
20558,Vivio Paolo,"Aug  22, 1980",1,https://cdn.myanimelist.net/images/voiceactors/2/23154.jpg
15463,Tauchi Natsuko,May  13,0,https://cdn.myanimelist.net/images/voiceactors/2/16703.jpg
30693,Honyalala,"Dec  15, 1987",17,https://cdn.myanimelist.net/images/voiceactors/3/32047.jpg
7778,Dudás Eszter,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/5035.jpg
3817,Seto Yuuna,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/6390.jpg
11125,Oohashi Megumi, 1975,1,https://cdn.myanimelist.net/images/voiceactors/1/28617.jpg
24993,Hisamoto Masami,"Jul  9, 1958",0,https://cdn.myanimelist.net/images/voiceactors/1/27601.jpg
43319,Ferrari Paolo,"Feb  26, 1929",0,https://cdn.myanimelist.net/images/voiceactors/3/47019.jpg
566,Nakada Asumi,"Apr  5, 1988",24,https://cdn.myanimelist.net/images/voiceactors/3/4213.jpg
43083,Booker Thomas,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/43305.jpg
22401,Shumon Yuu,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/3/43803.jpg
2516,Watashiya Kaworu,"Jan  3, 1972",91,https://cdn.myanimelist.net/images/voiceactors/1/2529.jpg
30511,Sakai Rei,Aug  9,0,https://cdn.myanimelist.net/images/voiceactors/2/31945.jpg
19888,Matsumoto Yuuki,"Apr  30, 1985",1,https://cdn.myanimelist.net/images/voiceactors/3/22624.jpg
28201,Tucci Stanley,"Nov  11, 1960",1,https://cdn.myanimelist.net/images/voiceactors/3/29751.jpg
18455,Narumi Kyoko,"Mar  13, 1986",20,https://cdn.myanimelist.net/images/voiceactors/3/25089.jpg
10752,Nagel Rik,Unknown,13,https://cdn.myanimelist.net/images/voiceactors/1/10311.jpg
49450,Haribo,Unknown,12,https://cdn.myanimelist.net/images/voiceactors/1/56772.jpg
12801,Saito Yuki,"Sep  10, 1966",13,https://cdn.myanimelist.net/images/voiceactors/1/13079.jpg
46328,Fohl Johann, 1982,0,https://cdn.myanimelist.net/images/voiceactors/1/49898.jpg
43424,Brusatori Giovanni,"Jul  4, 1946",0,https://cdn.myanimelist.net/images/voiceactors/2/46862.jpg
14223,Littman Gary,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/27911.jpg
56267,Arata Mackenyu,"Nov  16, 1996",1,https://cdn.myanimelist.net/images/voiceactors/1/66899.jpg
43665,Rodrigues Reinaldo,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/58593.jpg
6917,Laskowski Mark,"Mar  15, 1968",3,https://cdn.myanimelist.net/images/voiceactors/1/22992.jpg
7233,Pettitt Dave,"Apr  18, 1972",2,https://cdn.myanimelist.net/images/voiceactors/2/40635.jpg
6949,Suzuki Mizuho,"Oct  23, 1927",2,https://cdn.myanimelist.net/images/voiceactors/3/40521.jpg
7766,Bozsó Péter,"Jul  17, 1973",5,https://cdn.myanimelist.net/images/voiceactors/3/5023.jpg
10454,Kusunoki Hiroko,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/8882.jpg
45061,AIR PAVILION,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/46402.jpg
7456,Ayakura Juu,"Dec  7, 1981",78,https://cdn.myanimelist.net/images/voiceactors/3/46302.jpg
6382,Yoshida Kiyoshi,Unknown,21,https://cdn.myanimelist.net/images/voiceactors/1/3051.jpg
19739,Katougi Satoshi,"Jul  21, 1978",0,https://cdn.myanimelist.net/images/voiceactors/3/21257.jpg
20873,Matsuo Midori,"Aug  11, 1983",1,https://cdn.myanimelist.net/images/voiceactors/1/23885.jpg
15423,Im Eun Jeong,"Feb  24, 1956",0,https://cdn.myanimelist.net/images/voiceactors/2/16589.jpg
17189,Crystal King,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/2/31791.jpg
49862,Masuda Takayuki,"Jan  16, 1984",1,https://cdn.myanimelist.net/images/voiceactors/2/57371.jpg
11534,Isobe Hiroshi,"Oct  25, 1961",0,https://cdn.myanimelist.net/images/voiceactors/3/10605.jpg
6479,Kinoshita Sayaka,Jul  21,17,https://cdn.myanimelist.net/images/voiceactors/2/16555.jpg
16371,Dezaki Satoshi,"Jun  26, 1940",4,https://cdn.myanimelist.net/images/voiceactors/1/50233.jpg
7721,Yoshida Sensha,"Aug  11, 1963",5,https://cdn.myanimelist.net/images/voiceactors/2/58469.jpg
6720,Rossi Riccardo,"Nov  9, 1963",1,https://cdn.myanimelist.net/images/voiceactors/1/3467.jpg
40891,Oota Masaki,"Oct  25, 1994",8,https://cdn.myanimelist.net/images/voiceactors/2/53755.jpg
29205,Lázaro Manuel,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/30559.jpg
20110,Hirosue Ryoko,"Jul  18, 1980",9,https://cdn.myanimelist.net/images/voiceactors/3/59012.jpg
2336,Morinaga Ai,Apr  28,31,https://cdn.myanimelist.net/images/voiceactors/3/2901.jpg
53704,Eiri,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/62562.jpg
40570,Ono Machiko,"Nov  4, 1981",0,https://cdn.myanimelist.net/images/voiceactors/2/53306.jpg
45996,Karasuda Hiroshi,"Oct  9, 1984",0,https://cdn.myanimelist.net/images/voiceactors/3/50845.jpg
50455,Tsuzui,Jan  1,0,https://cdn.myanimelist.net/images/voiceactors/3/58211.jpg
40836,Anan Kujira,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/1/44696.jpg
12577,Itou Kumiko,"May  8, 1980",4,https://cdn.myanimelist.net/images/voiceactors/3/12485.jpg
29583,Nosrée Valérie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/30841.jpg
42475,Rümmelein Paulina,"Jan  30, 1998",67,https://cdn.myanimelist.net/images/voiceactors/2/46164.jpg
12226,Hagen Nina,"Mar  11, 1955",3,https://cdn.myanimelist.net/images/voiceactors/1/45718.jpg
34399,Ayano Mashiro,Apr  23,67,https://cdn.myanimelist.net/images/voiceactors/1/44282.jpg
53000,Kaali Katharina,"Jul  18, 1977",0,https://cdn.myanimelist.net/images/voiceactors/3/51513.jpg
41963,Reeves Keanu,"Sep  2, 1964",893,https://cdn.myanimelist.net/images/voiceactors/1/65799.jpg
15739,Dalbello Lisa,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/17555.jpg
11945,Magon Yehonatan,"Oct  4, 1986",1,https://cdn.myanimelist.net/images/voiceactors/3/11198.jpg
50094,Makise Riho,"Dec  17, 1971",0,https://cdn.myanimelist.net/images/voiceactors/1/57844.jpg
45399,Rosenberg Renato,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/49885.jpg
44083,Turco Paolo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/47545.jpg
6504,Suzuki Reiko,"Aug  15, 1944",13,https://cdn.myanimelist.net/images/voiceactors/3/15869.jpg
9903,Kuroki Rui,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/62475.jpg
20000,Kaseda Susumu,"Mar  1, 1969",0,https://cdn.myanimelist.net/images/voiceactors/2/22766.jpg
32907,Tanaka Satowa,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/33733.jpg
11359,Mimori Suzuko,"Jun  28, 1986",3184,https://cdn.myanimelist.net/images/voiceactors/3/62970.jpg
3365,Saijou Ayano,Oct  26,30,https://cdn.myanimelist.net/images/voiceactors/2/10016.jpg
969,Hatano Momoko,"Feb  19, 1993",1,https://cdn.myanimelist.net/images/voiceactors/1/28611.jpg
55518,Kanisawa Moeko,"Oct  25, 1999",2,https://cdn.myanimelist.net/images/voiceactors/3/65688.jpg
5539,Tsuruoka Satoshi,"Aug  19, 1978",68,https://cdn.myanimelist.net/images/voiceactors/2/11105.jpg
19293,French Caitlynn,"May  8, 1989",179,https://cdn.myanimelist.net/images/voiceactors/2/39898.jpg
1034,Zanni Chiara,"Jul  19, 1978",13,https://cdn.myanimelist.net/images/voiceactors/2/1087.jpg
18483,Himuka Tomekichi,"May  27, 1976",0,https://cdn.myanimelist.net/images/voiceactors/3/20955.jpg
40587,Natsuno Nao,Jul  11,0,https://cdn.myanimelist.net/images/voiceactors/2/43660.jpg
11726,Kuragami Atsushi,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/10919.jpg
6902,Yagami Rina,Nov  28,46,https://cdn.myanimelist.net/images/voiceactors/2/13499.jpg
45856,Kemonogi Yasay,"Aug  1, 1960",0,https://cdn.myanimelist.net/images/voiceactors/1/49410.jpg
10027,Nishizono Satoru,"Apr  28, 1962",2,https://cdn.myanimelist.net/images/voiceactors/1/8092.jpg
56247,Curry Denzel,"Feb  16, 1995",9,https://cdn.myanimelist.net/images/voiceactors/1/56979.jpg
35033,Oyamada Iku,"Jun  10, 1956",0,https://cdn.myanimelist.net/images/voiceactors/3/43860.jpg
56531,Dufour Lisette, 1949,0,https://cdn.myanimelist.net/images/voiceactors/1/67334.jpg
31287,Sato Masayoshi,Jun  14,1,https://cdn.myanimelist.net/images/voiceactors/3/56479.jpg
48352,Shirosawa Kanae,Jul  18,13,https://cdn.myanimelist.net/images/voiceactors/2/53659.jpg
10554,Okabayashi Fumihiro,"Apr  9, 1978",2,https://cdn.myanimelist.net/images/voiceactors/3/24093.jpg
12452,Ootsubo Yuka,"Jun  11, 1993",405,https://cdn.myanimelist.net/images/voiceactors/2/45779.jpg
42267,Honda Yasuaki,"May  2, 1965",0,https://cdn.myanimelist.net/images/voiceactors/2/45725.jpg
52117,Kagami Karin,Sep  19,18,https://cdn.myanimelist.net/images/voiceactors/2/60674.jpg
45377,Cardoso Mário,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/63501.jpg
56239,Egashira Hiroya,Apr  23,0,https://cdn.myanimelist.net/images/voiceactors/2/66831.jpg
18337,Itou Katsumi,"Jul  3, 1932",0,https://cdn.myanimelist.net/images/voiceactors/1/20817.jpg
8306,Shindou Kokoro,Aug  19,2,https://cdn.myanimelist.net/images/voiceactors/1/5499.jpg
17561,Kosugi Taichirou,"Jun  6, 1927",0,https://cdn.myanimelist.net/images/voiceactors/2/20145.jpg
52408,Matragrano Gianni,Unknown,15,https://cdn.myanimelist.net/images/voiceactors/3/60858.jpg
7222,Wada Koji,"Jan  29, 1974",658,https://cdn.myanimelist.net/images/voiceactors/2/11363.jpg
22781,Nunokawa Yuuji,"Feb  11, 1947",2,https://cdn.myanimelist.net/images/voiceactors/3/41760.jpg
12660,Inoue Fumiko,Dec  22,0,https://cdn.myanimelist.net/images/voiceactors/3/17377.jpg
9373,Sakuraba Nanami,"Oct  17, 1992",59,https://cdn.myanimelist.net/images/voiceactors/2/14665.jpg
48937,Takamura Suzuna,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/56684.jpg
8686,Solusod Micah,"Aug  21, 1990",684,https://cdn.myanimelist.net/images/voiceactors/3/23753.jpg
25719,Lauda Brittany,"Feb  18, 1993",27,https://cdn.myanimelist.net/images/voiceactors/1/44450.jpg
4237,Rikudou Koushi,"Nov  16, 1970",50,https://cdn.myanimelist.net/images/voiceactors/2/5546.jpg
10594,Sakaguma Takahiko,"May  19, 1978",0,https://cdn.myanimelist.net/images/voiceactors/2/9106.jpg
3875,Komura Ayumi,Jan  15,90,https://cdn.myanimelist.net/images/voiceactors/1/5140.jpg
2442,Fujita Maki,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/2264.jpg
50371,Ozawa Ren,"Aug  12, 1991",11,https://cdn.myanimelist.net/images/voiceactors/3/58110.jpg
21151,Katsuwo,Unknown,155,https://cdn.myanimelist.net/images/voiceactors/3/49717.jpg
44962,Weis Peter,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/48294.jpg
24879,Nakaizawa Ryou,"Oct  1, 1991",0,https://cdn.myanimelist.net/images/voiceactors/2/27477.jpg
2895,Hanazawa Kengo,"Jan  5, 1974",294,https://cdn.myanimelist.net/images/voiceactors/3/20221.jpg
43457,Leitch Megan,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/43613.jpg
6287,Hirai Riko,Mar  25,8,https://cdn.myanimelist.net/images/voiceactors/1/55482.jpg
9987,Sasada Takayuki,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/57448.jpg
49470,Kiribai Kineso,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/56793.jpg
18669,Terada Kenji, 1952,1,https://cdn.myanimelist.net/images/voiceactors/2/24221.jpg
29971,Kishida Shin,"Oct  17, 1939",0,https://cdn.myanimelist.net/images/voiceactors/2/31305.jpg
27643,Kinoshita Suzuna,"Aug  5, 1983",11,https://cdn.myanimelist.net/images/voiceactors/3/54839.jpg
24935,Komatsubara Kazuo,"Dec  24, 1943",6,https://cdn.myanimelist.net/images/voiceactors/2/27545.jpg
160,Koyasu Takehito,"May  5, 1967",29273,https://cdn.myanimelist.net/images/voiceactors/1/63375.jpg
972,Arita Mari,"Sep  13, 1939",0,https://cdn.myanimelist.net/images/voiceactors/3/30789.jpg
3206,Midorikawa Yuki,"May  23, 1976",962,https://cdn.myanimelist.net/images/voiceactors/1/36357.jpg
1962,Park Jin-Hwan,Unknown,143,https://cdn.myanimelist.net/images/voiceactors/1/19307.jpg
40041,Meyer Jenny Maria,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/40333.jpg
1412,Tsukui Kyousei,"Mar  27, 1961",6,https://cdn.myanimelist.net/images/voiceactors/1/16261.jpg
56426,Irzenski Martine,Feb  3,0,https://cdn.myanimelist.net/images/voiceactors/1/67143.jpg
43058,Penoni Claudia,"Aug  22, 1962",0,https://cdn.myanimelist.net/images/voiceactors/1/46556.jpg
44109,Daub Phil, 1967,0,https://cdn.myanimelist.net/images/voiceactors/3/47629.jpg
773,Edwards Kara,"Feb  17, 1977",88,https://cdn.myanimelist.net/images/voiceactors/2/16763.jpg
43106,Takeuchi Emiko,Mar  27,4,https://cdn.myanimelist.net/images/voiceactors/3/46791.jpg
25879,Iida Pochi.,"Apr  23, 1988",811,https://cdn.myanimelist.net/images/voiceactors/2/56741.jpg
17205,Nagasaki Takashi,"Jan  14, 1956",9,https://cdn.myanimelist.net/images/voiceactors/3/19581.jpg
4106,Minami Q-ta,"Jan  13, 1969",9,https://cdn.myanimelist.net/images/voiceactors/1/66970.jpg
43887,Karashima Midori,"May  28, 1961",1,https://cdn.myanimelist.net/images/voiceactors/2/47399.jpg
21479,Akira Antonio,"May  10, 1988",3,https://cdn.myanimelist.net/images/voiceactors/3/41197.jpg
34725,Hasegawa Miyabi,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/36065.jpg
37011,Endou Ruka,"Sep  9, 1990",18,https://cdn.myanimelist.net/images/voiceactors/3/56962.jpg
39106,Aizawa Kaoru,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/41773.jpg
15287,Lc5, 2010,8,https://cdn.myanimelist.net/images/voiceactors/3/16409.jpg
51513,Kurachi Reo,May  22,28,https://cdn.myanimelist.net/images/voiceactors/3/59748.jpg
33025,Umesato Saki,Nov  22,0,https://cdn.myanimelist.net/images/voiceactors/2/33859.jpg
1911,Inoue Takehiko,"Jan  12, 1967",11013,https://cdn.myanimelist.net/images/voiceactors/1/48570.jpg
41216,Ishii Takashi,"Jul  11, 1946",0,https://cdn.myanimelist.net/images/voiceactors/1/44201.jpg
56560,Icovic Hervé,"May  16, 1953",0,https://cdn.myanimelist.net/images/voiceactors/3/67188.jpg
28225,Hori Takafumi,"Mar  12, 1977",72,https://cdn.myanimelist.net/images/voiceactors/3/35595.jpg
3072,Kanbe Akira,May  31,40,https://cdn.myanimelist.net/images/voiceactors/1/2281.jpg
40494,Sugimoto Tomoyuki,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/43519.jpg
29573,Ayanogi Takayuki,"Sep  25, 1961",0,https://cdn.myanimelist.net/images/voiceactors/1/30867.jpg
6838,Yamazaki Yuuta,"Mar  8, 1981",1,https://cdn.myanimelist.net/images/voiceactors/3/13503.jpg
30255,Tsutsumi Hiroaki,"Jun  5, 1985",78,https://cdn.myanimelist.net/images/voiceactors/3/31697.jpg
43993,Alves Celso,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/58692.jpg
9692,Fakhri Parisa,"Sep  20, 1975",0,https://cdn.myanimelist.net/images/voiceactors/1/7439.jpg
47609,Fujimura Akira,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/51758.jpg
8887,Mizutani Ai,Mar  15,4,https://cdn.myanimelist.net/images/voiceactors/3/6317.jpg
888,Clark Mandy,"Jun  9, 1982",2,https://cdn.myanimelist.net/images/voiceactors/2/28189.jpg
27925,Tsukioka Sadao,"May  15, 1939",1,https://cdn.myanimelist.net/images/voiceactors/1/29577.jpg
14333,Kano Souhei,"Sep  16, 1980",1,https://cdn.myanimelist.net/images/voiceactors/2/48194.jpg
55728,Dumat Philippe,"Mar  4, 1925",0,https://cdn.myanimelist.net/images/voiceactors/1/66071.jpg
27405,Yoshimura Haruka,"Feb  14, 1986",146,https://cdn.myanimelist.net/images/voiceactors/1/38784.jpg
39454,Drummond Orlando,"Oct  18, 1919",24,https://cdn.myanimelist.net/images/voiceactors/3/41995.jpg
24741,Kiyama Hiroshi,"Dec  24, 1909",2,https://cdn.myanimelist.net/images/voiceactors/1/27375.jpg
35957,Wada Junichi,Unknown,5,https://cdn.myanimelist.net/images/voiceactors/1/51339.jpg
46818,Hidalgo Alberto,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/50611.jpg
2517,Yagi Norihiro,"Dec  18, 1968",489,https://cdn.myanimelist.net/images/voiceactors/3/39986.jpg
4054,Takeuchi Takashi,"Aug  28, 1973",832,https://cdn.myanimelist.net/images/voiceactors/2/2053.jpg
16965,Hori Taiki,Mar  8,1,https://cdn.myanimelist.net/images/voiceactors/2/19719.jpg
45472,Haurand Chiara,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/48905.jpg
27885,Grosbois Victoria,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/29525.jpg
31793,Mitsuura Yasuko,"May  20, 1971",0,https://cdn.myanimelist.net/images/voiceactors/3/32887.jpg
40471,Tatamitani Tetsuya,Apr  6,3,https://cdn.myanimelist.net/images/voiceactors/1/54937.jpg
19868,Romo Isabel,"Mar  3, 1966",0,https://cdn.myanimelist.net/images/voiceactors/3/20999.jpg
6848,Takumi Masanori,"Nov  14, 1978",12,https://cdn.myanimelist.net/images/voiceactors/3/33359.jpg
1255,Endo Takeshi,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/17213.jpg
35489,Takeuchi Miyako,"Feb  5, 1962",0,https://cdn.myanimelist.net/images/voiceactors/2/39215.jpg
56548,Bailleul Maxime,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/67303.jpg
39048,Kaitei Shuujin,Unknown,170,https://cdn.myanimelist.net/images/voiceactors/2/44172.jpg
40195,Beyer André,"Jun  1, 1957",0,https://cdn.myanimelist.net/images/voiceactors/2/41153.jpg
8700,Hitler Adolf,"Apr  20, 1889",11056,https://cdn.myanimelist.net/images/voiceactors/1/40151.jpg
10678,Iizuka Haruko,Unknown,16,https://cdn.myanimelist.net/images/voiceactors/3/25797.jpg
6759,Kanbe Mamoru, 1962,116,https://cdn.myanimelist.net/images/voiceactors/3/41630.jpg
